bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price(k)
5.0,5.5,6640,40014.0,2.0,1,4,3,12.0,6350,290,2004,0,98155,47.7493,-122.28,3030,23408,4500.0
3.0,2.0,3040,41072.0,1.0,0,0,4,8.0,1520,1520,1978,0,98038,47.3944,-121.972,2230,54014,500.0
2.0,1.0,980,5000.0,1.0,0,0,4,7.0,980,0,1950,0,98155,47.7518,-122.279,1600,5965,455.0
6.0,2.0,2570,4240.0,1.5,0,0,4,7.0,1970,600,1911,0,98115,47.6754,-122.307,2030,4240,705.0
3.0,2.5,2060,7020.0,1.0,0,0,4,8.0,1460,600,1967,0,98177,47.7575,-122.364,2150,8400,420.0
3.0,1.0,1300,8284.0,1.0,0,0,3,7.0,1300,0,1968,0,98003,47.3327,-122.306,1360,7848,169.575
3.0,1.0,1300,8284.0,1.0,0,0,3,7.0,1300,0,1968,0,98003,47.3327,-122.306,1360,7848,250.0
3.0,2.25,1680,7262.0,1.0,0,0,5,7.0,1180,500,1973,0,98034,47.713,-122.225,1910,7405,530.0
5.0,3.25,4020,40341.0,1.0,0,0,5,8.0,2170,1850,1970,0,98027,47.4952,-122.068,2650,53437,590.0
3.0,1.75,1530,14087.0,1.0,0,0,3,7.0,1070,460,1979,0,98042,47.3146,-122.043,1770,13660,257.5
3.0,1.0,1170,6700.0,1.0,0,0,3,8.0,1170,0,1957,0,98125,47.7122,-122.29,2410,7620,415.0
3.0,1.75,1580,3764.0,1.5,0,0,3,7.0,1280,300,1945,0,98107,47.672,-122.397,1560,3764,536.0
3.0,1.5,1270,11600.0,1.0,0,0,4,7.0,1270,0,1964,0,98031,47.4075,-122.196,1380,9945,246.5
3.0,1.75,1480,7700.0,1.0,0,0,3,8.0,1480,0,1975,0,98034,47.7225,-122.202,1930,8560,395.0
3.0,2.25,2220,10530.0,1.0,0,0,4,8.0,1700,520,1974,0,98052,47.6383,-122.098,2500,10014,739.0
4.0,2.75,3200,13729.0,2.0,0,0,3,11.0,3200,0,1984,0,98005,47.6402,-122.171,4050,16921,1272.0
3.0,1.0,910,10575.0,1.0,0,0,4,7.0,910,0,1968,0,98003,47.2741,-122.301,1470,10425,190.0
3.0,1.5,1480,9086.0,1.0,0,0,3,7.0,1480,0,1962,0,98168,47.4717,-122.323,1540,9750,305.0
4.0,4.25,3770,13058.0,2.0,0,0,4,8.0,3770,0,1983,0,98028,47.7517,-122.225,2200,12255,925.0
4.0,3.0,3500,13444.0,2.0,0,0,3,10.0,2360,1140,1977,0,98040,47.5468,-122.231,3140,12935,895.0
3.0,1.75,1480,7475.0,1.5,0,0,3,8.0,1480,0,1943,0,98115,47.6732,-122.272,2120,7216,656.0
4.0,1.0,1660,4690.0,1.5,0,0,3,7.0,1260,400,1945,0,98117,47.6829,-122.378,1400,3876,560.0
5.0,2.25,2520,11700.0,2.0,0,0,3,9.0,2520,0,1977,0,98074,47.6322,-122.053,2530,12000,610.0
4.0,2.5,2850,37522.0,2.0,0,0,3,9.0,2850,0,1987,0,98075,47.5852,-121.992,2980,35280,645.0
3.0,2.5,2153,4400.0,2.0,0,0,3,8.0,2153,0,2007,0,98001,47.2872,-122.283,2434,4400,259.0
4.0,2.5,3780,10962.0,2.0,0,0,3,10.0,3780,0,1990,0,98033,47.6533,-122.183,3310,11651,980.0
4.0,4.0,3770,9750.0,1.0,0,0,4,9.0,1940,1830,1967,0,98177,47.7159,-122.367,2260,9878,872.0
6.0,2.75,3600,9675.0,1.0,0,2,4,9.0,1940,1660,1977,0,98040,47.5726,-122.213,2990,9675,1000.0
3.0,2.75,2980,12600.0,1.5,0,0,3,8.0,1590,1390,1941,2012,98033,47.674,-122.196,1520,9660,900.0
4.0,1.5,2320,5534.0,1.5,0,0,4,7.0,1540,780,1915,0,98103,47.6944,-122.355,1670,5913,475.0
5.0,2.75,2980,13482.0,1.0,0,0,4,8.0,1730,1250,1975,0,98042,47.3774,-122.16,2900,14800,350.0
4.0,1.75,2930,11562.0,1.0,0,3,3,9.0,1670,1260,1947,0,98117,47.6765,-122.404,2530,6517,840.0
4.0,2.5,2040,8400.0,1.0,0,0,3,8.0,1420,620,1963,0,98006,47.5512,-122.17,2540,8925,500.0
3.0,1.5,1510,9898.0,1.0,0,0,3,7.0,1110,400,1954,0,98148,47.4303,-122.334,1420,9250,202.5
4.0,2.5,2660,65340.0,2.0,0,0,3,8.0,2660,0,1988,0,98027,47.4969,-122.06,2850,74052,523.0
3.0,2.5,1740,10050.0,2.0,0,0,3,7.0,1740,0,1989,0,98001,47.2671,-122.236,1300,10125,225.0
3.0,2.25,2240,9542.0,1.0,0,1,3,7.0,1190,1050,1980,0,98198,47.3995,-122.318,2080,9542,418.2
4.0,1.75,1570,9670.0,1.0,0,0,3,7.0,1170,400,1959,0,98028,47.7432,-122.248,2080,9100,356.5
4.0,3.0,2500,5000.0,1.5,0,0,4,7.0,1460,1040,1926,0,98103,47.6895,-122.331,1720,4500,670.0
3.0,2.25,1750,12408.0,1.0,0,0,5,7.0,1150,600,1962,0,98155,47.7509,-122.3,1820,12977,456.15
4.0,2.5,3030,9687.0,2.0,0,0,3,8.0,2020,1010,1998,0,98045,47.485,-121.799,2050,10193,471.0
3.0,2.5,1680,934.0,3.0,0,0,3,8.0,1680,0,2008,0,98116,47.5891,-122.387,1740,1280,558.0
6.0,4.5,5740,10312.0,2.0,0,2,3,11.0,3610,2130,2000,0,98006,47.5533,-122.11,4350,11917,1380.0
3.0,1.0,1220,6000.0,1.0,0,0,5,7.0,1220,0,1961,0,98002,47.2811,-122.214,1420,13137,161.5
3.0,1.0,1310,8370.0,1.5,0,0,3,7.0,1310,0,1962,0,98034,47.7284,-122.241,1310,8370,311.0
6.0,1.75,2490,8732.0,1.5,0,0,4,8.0,2490,0,1966,0,98034,47.7252,-122.187,1840,8024,470.0
3.0,3.25,2220,8227.0,1.5,0,0,5,8.0,1770,450,1929,0,98108,47.5665,-122.316,1750,4800,569.0
4.0,2.5,2240,7350.0,2.0,0,0,3,9.0,2240,0,1989,0,98029,47.5652,-122.013,2200,8017,689.0
3.0,1.75,1890,11875.0,1.0,0,0,3,7.0,1230,660,1979,0,98045,47.4472,-121.774,1580,10920,271.9
4.0,2.5,1850,6037.0,2.0,0,0,3,7.0,1850,0,1991,0,98030,47.359,-122.191,1860,6037,278.0
2.0,2.5,2210,4440.0,2.0,0,0,4,8.0,1440,770,1931,0,98112,47.6305,-122.3,1560,4920,820.0
3.0,1.75,1410,7700.0,1.0,0,0,4,7.0,1410,0,1967,0,98056,47.5375,-122.176,1560,7700,399.5
3.0,2.75,1890,2614.0,2.0,0,0,4,9.0,1890,0,1979,0,98008,47.6102,-122.114,1800,2769,462.0
3.0,1.0,1830,12036.0,1.0,0,0,3,7.0,1550,280,1977,0,98042,47.3126,-122.043,1810,12036,347.5
2.0,0.75,1440,3700.0,1.0,0,0,3,7.0,1200,240,1914,0,98107,47.6707,-122.364,1440,4300,562.1
2.0,1.0,950,7560.0,1.0,0,0,3,6.0,950,0,1958,0,98058,47.4499,-122.176,1160,7560,230.0
4.0,2.5,2370,10083.0,2.0,0,0,5,8.0,2370,0,1966,0,98033,47.6715,-122.166,2370,10133,687.0
4.0,2.5,3070,5762.0,2.0,0,0,3,10.0,3070,0,2000,0,98075,47.5847,-122.08,3630,6500,725.786
3.0,1.0,1300,12600.0,1.0,0,0,4,7.0,1300,0,1969,0,98072,47.7422,-122.1,1480,13530,315.5
4.0,2.0,1300,7054.0,1.0,0,0,3,7.0,1300,0,1950,2013,98146,47.5071,-122.369,1560,7100,312.0
3.0,3.25,1210,1173.0,2.0,0,0,3,8.0,1000,210,2002,0,98133,47.7114,-122.356,1650,1493,343.0
1.0,1.0,710,6000.0,1.5,0,0,3,6.0,710,0,2015,0,98144,47.5756,-122.316,1440,4800,385.195
4.0,2.25,2240,12650.0,1.0,0,0,4,8.0,1730,510,1981,0,98059,47.4777,-122.142,2150,12650,415.0
3.0,1.75,3600,8666.0,2.0,0,0,4,6.0,2400,1200,1948,0,98033,47.6893,-122.167,2290,8200,461.0
4.0,2.5,1960,7133.0,2.0,0,0,3,7.0,1960,0,2002,0,98056,47.4941,-122.19,1960,6705,369.99
4.0,2.5,1820,3134.0,2.0,0,0,3,7.0,1820,0,1999,0,98019,47.7351,-121.985,1820,3751,349.95
3.0,2.25,1960,17126.0,1.0,0,0,3,8.0,1400,560,1966,0,98055,47.4436,-122.21,2060,11466,285.75
4.0,2.25,1750,10160.0,1.0,0,0,3,8.0,1320,430,1972,0,98005,47.5909,-122.158,2170,11165,542.5
5.0,3.5,3700,5400.0,2.0,0,0,3,9.0,2890,810,2011,0,98053,47.7085,-122.117,3620,5460,830.0
4.0,2.5,2910,20946.0,2.0,0,0,4,8.0,2350,560,1976,0,98034,47.7085,-122.24,2020,11342,705.0
2.0,1.0,1270,5000.0,1.0,0,0,3,8.0,1090,180,1949,0,98117,47.6828,-122.393,1640,5000,615.0
2.0,1.0,720,5880.0,1.0,0,0,3,6.0,720,0,1940,0,98178,47.5056,-122.27,1440,7200,184.5
2.0,1.0,1040,5120.0,1.0,0,0,3,7.0,1040,0,1901,0,98122,47.6048,-122.312,1250,4000,412.0
3.0,1.5,2210,11111.0,1.5,0,0,3,7.0,2210,0,1934,0,98168,47.492,-122.309,1250,8422,250.0
5.0,2.0,2060,6000.0,2.0,0,0,3,7.0,2060,0,1903,0,98105,47.6685,-122.305,1770,5000,580.0
2.0,1.0,780,6000.0,1.0,0,0,5,6.0,780,0,1923,0,98055,47.4759,-122.208,1080,6000,220.0
4.0,2.75,2240,8937.0,1.0,0,0,4,8.0,1460,780,1976,0,98033,47.6495,-122.194,2360,9038,675.0
2.0,1.0,800,3330.0,1.0,0,0,3,7.0,800,0,1918,0,98107,47.6566,-122.358,1300,4320,373.5
2.0,1.5,2440,6900.0,2.0,0,0,3,7.0,1590,850,1910,0,98118,47.5568,-122.271,1770,6900,662.7
5.0,1.0,1460,6032.0,2.0,0,0,4,6.0,1460,0,1941,0,98168,47.487,-122.282,1060,10300,239.95
3.0,1.0,1150,10196.0,1.0,0,0,4,7.0,1150,0,1957,0,98052,47.6788,-122.162,1410,8925,383.0
3.0,2.75,2650,12350.0,1.0,0,0,4,7.0,1470,1180,1975,0,98028,47.7669,-122.268,1950,14075,485.0
4.0,2.75,2600,36583.0,1.0,0,0,5,8.0,1580,1020,1976,0,98075,47.593,-122.054,2300,27820,610.0
6.0,1.75,1820,6250.0,1.0,0,0,3,7.0,1130,690,1954,0,98116,47.579,-122.39,1820,5750,545.0
2.0,2.5,2560,2500.0,2.0,0,0,5,8.0,1690,870,1901,0,98112,47.6233,-122.3,1890,5000,780.0
3.0,2.5,1714,3240.0,2.0,0,0,3,8.0,1714,0,2005,0,98055,47.4288,-122.19,1714,3240,305.0
3.0,1.0,1330,15678.0,1.0,0,0,3,7.0,900,430,1984,0,98074,47.6355,-122.037,1330,12696,405.0
5.0,3.5,7350,12231.0,2.0,0,4,3,11.0,4750,2600,2001,0,98065,47.5373,-121.865,5380,12587,1110.0
3.0,1.75,2050,9045.0,2.0,0,0,4,6.0,2050,0,1959,0,98058,47.4572,-122.18,1200,9045,273.0
3.0,1.0,1810,12375.0,2.0,0,0,3,7.0,1810,0,1970,0,98072,47.7427,-122.172,1420,9357,326.5
3.0,1.75,1380,9134.0,1.0,0,0,5,7.0,880,500,1981,0,98056,47.5087,-122.193,1400,8190,365.0
3.0,2.75,3070,10739.0,2.0,0,0,3,10.0,2440,630,1987,0,98004,47.6444,-122.191,3490,11913,1000.75
2.0,1.0,800,4046.0,1.0,0,0,3,7.0,800,0,1940,0,98117,47.6895,-122.382,1400,4046,422.5
4.0,2.75,2140,9920.0,2.0,0,0,3,8.0,2140,0,1993,0,98001,47.3529,-122.274,2130,9920,354.45
3.0,1.0,1330,9540.0,1.0,0,0,4,7.0,1330,0,1971,0,98077,47.758,-122.075,1250,10350,320.0
3.0,1.0,1030,9120.0,1.0,0,0,3,7.0,1030,0,1961,0,98032,47.3607,-122.291,1470,10220,223.0
3.0,2.5,1740,4948.0,2.0,0,0,3,7.0,1740,0,2008,0,98053,47.6966,-122.025,1290,3383,410.0
3.0,1.0,1200,4000.0,1.5,0,0,4,6.0,1200,0,1923,0,98144,47.5881,-122.299,1390,4000,438.0
3.0,3.0,1490,2944.0,2.0,0,0,3,7.0,960,530,1993,0,98199,47.6506,-122.384,1590,1600,390.0
4.0,2.5,1890,5954.0,2.0,0,0,3,7.0,1890,0,2004,0,98092,47.3293,-122.194,2030,5880,298.5
5.0,2.25,3060,13630.0,2.0,0,0,3,10.0,3060,0,1989,0,98006,47.5585,-122.117,3430,10700,749.999
6.0,2.5,3250,12000.0,1.0,0,1,3,8.0,1800,1450,1966,0,98115,47.6935,-122.28,3490,10320,779.0
3.0,2.75,2730,11936.0,2.0,0,2,3,8.0,1530,1200,1978,0,98034,47.6987,-122.231,2810,12333,570.0
3.0,1.0,810,4600.0,1.0,0,0,3,6.0,810,0,1918,0,98144,47.5712,-122.316,1520,4800,385.0
4.0,2.0,2240,11040.0,1.0,0,0,5,8.0,1120,1120,1961,0,98033,47.693,-122.168,1790,11040,649.0
3.0,1.0,1740,5247.0,1.0,0,0,3,7.0,1270,470,1947,0,98168,47.5049,-122.329,1070,5636,283.0
4.0,2.25,2380,16236.0,1.0,0,0,3,7.0,1540,840,1961,0,98008,47.6126,-122.12,2230,8925,699.9
4.0,1.0,1540,8400.0,1.0,0,0,3,7.0,770,770,1971,0,98058,47.4278,-122.152,1520,9891,278.5
4.0,1.75,2340,9100.0,1.0,0,0,3,8.0,1610,730,1975,0,98052,47.6401,-122.108,2470,11000,700.0
4.0,2.75,2710,45963.0,2.0,0,0,3,9.0,2710,0,1995,0,98045,47.4745,-121.724,2710,33955,535.0
3.0,1.75,1310,18400.0,1.0,0,0,3,7.0,870,440,1954,0,98168,47.5035,-122.302,1840,10790,234.5
3.0,1.75,1390,9585.0,1.0,0,0,4,7.0,1390,0,1973,0,98133,47.752,-122.35,1240,8188,374.15
4.0,2.5,2201,9542.0,2.0,0,0,3,8.0,2201,0,2006,0,98198,47.4002,-122.317,1990,9542,397.0
3.0,2.25,1960,10385.0,1.0,0,0,3,8.0,1960,0,1988,0,98008,47.5736,-122.109,2800,12632,613.0
3.0,2.5,2850,10474.0,1.0,0,0,4,8.0,1730,1120,1954,0,98004,47.6218,-122.209,2820,10474,1150.0
4.0,1.75,1880,4080.0,1.0,0,0,3,7.0,940,940,1924,0,98115,47.6754,-122.327,1410,4080,595.0
5.0,2.75,2440,6858.0,2.0,0,0,3,8.0,2440,0,2003,0,98030,47.3655,-122.174,2300,6858,340.0
4.0,2.5,2560,5800.0,2.0,0,0,3,9.0,2560,0,2005,0,98038,47.3474,-122.025,3040,5800,388.0
3.0,1.75,1410,15210.0,1.0,0,0,3,7.0,1410,0,1950,2014,98166,47.4181,-122.339,1970,16290,404.0
3.0,2.0,2870,6360.0,1.5,0,1,4,8.0,1790,1080,1946,0,98115,47.6813,-122.275,2310,6466,810.0
4.0,2.5,2620,9359.0,2.0,0,0,3,9.0,2620,0,1987,0,98058,47.438,-122.152,2580,7433,405.0
5.0,3.0,2970,10335.0,2.0,0,0,3,9.0,2970,0,2000,0,98075,47.598,-122.019,2970,10335,726.0
3.0,2.5,1780,7214.0,1.0,0,0,4,7.0,1400,380,1986,0,98030,47.3667,-122.182,1520,7228,266.0
5.0,2.25,3700,7207.0,1.0,0,1,5,8.0,1850,1850,1970,0,98177,47.7736,-122.371,2340,7900,722.5
4.0,2.5,1252,25002.0,1.0,0,0,3,8.0,992,260,1996,0,98001,47.3216,-122.291,1860,25002,352.0
4.0,1.5,1240,8158.0,1.0,0,0,4,7.0,1110,130,1961,0,98198,47.3716,-122.31,1520,8147,265.0
3.0,2.5,2160,3920.0,2.0,0,0,3,9.0,2160,0,2014,0,98116,47.5762,-122.415,1500,4920,856.0
3.0,2.5,2040,4348.0,2.0,0,0,4,8.0,2040,0,2006,0,98038,47.3517,-121.999,2380,4348,346.95
5.0,3.5,3130,4797.0,2.0,0,0,3,9.0,2570,560,2014,0,98006,47.5664,-122.129,3440,5439,866.059
3.0,2.5,2350,4456.0,2.0,0,0,3,7.0,2350,0,2004,0,98065,47.5314,-121.854,2350,4456,410.0
3.0,1.75,1570,16817.0,2.0,0,0,3,7.0,1570,0,1982,0,98045,47.4716,-121.756,1600,16817,370.0
3.0,1.0,1530,389126.0,1.5,0,0,4,7.0,1530,0,1919,0,98022,47.1776,-122.011,1768,42148,230.0
2.0,2.0,1520,5010.0,1.0,0,0,3,7.0,1520,0,1999,0,98117,47.6948,-122.364,1110,5040,400.0
3.0,1.0,1350,9680.0,1.0,0,0,4,7.0,820,530,1959,0,98023,47.3274,-122.346,1320,9225,172.0
3.0,1.75,1950,8480.0,1.0,0,0,4,8.0,1250,700,1962,0,98007,47.5893,-122.15,1740,8480,615.0
4.0,3.5,3950,9600.0,2.0,0,0,3,10.0,3950,0,1998,0,98075,47.5945,-121.981,3110,10213,860.0
3.0,1.75,2040,6000.0,1.0,0,0,5,7.0,1120,920,1958,0,98116,47.5688,-122.397,1530,6250,555.0
3.0,2.5,1990,4040.0,1.5,0,0,5,8.0,1390,600,1926,0,98103,47.6867,-122.354,1180,3030,579.0
3.0,1.75,1300,7030.0,1.0,0,0,3,7.0,1300,0,1968,0,98034,47.721,-122.179,1450,7650,385.0
4.0,2.25,2030,12000.0,2.0,0,0,3,7.0,2030,0,1977,0,98011,47.7699,-122.168,2190,9900,420.0
3.0,1.75,2340,6750.0,1.5,0,0,5,7.0,1620,720,1914,0,98103,47.6956,-122.335,1410,3388,645.0
3.0,2.5,2160,6288.0,2.0,0,0,3,8.0,2160,0,1996,0,98133,47.7655,-122.35,1830,7600,549.95
3.0,2.75,2770,10000.0,1.0,0,1,5,8.0,1640,1130,1962,0,98033,47.7011,-122.206,2450,10000,678.0
4.0,2.0,2030,8120.0,2.0,0,0,3,7.0,2030,0,1950,0,98178,47.4994,-122.261,1520,9440,199.0
3.0,1.0,1440,13824.0,1.0,0,0,4,7.0,1440,0,1957,0,98040,47.5872,-122.241,2540,12092,604.0
5.0,1.75,1730,10368.0,1.0,0,0,5,7.0,1010,720,1963,0,98059,47.5008,-122.162,1730,7728,268.0
5.0,3.5,4510,16305.0,2.0,0,0,3,10.0,2820,1690,2003,0,98074,47.6346,-122.011,4330,18741,960.0
3.0,2.5,2100,7600.0,1.0,0,0,4,7.0,1450,650,1980,0,98052,47.6968,-122.127,2010,7600,509.25
3.0,2.5,1800,5372.0,2.0,0,0,3,8.0,1800,0,1987,0,98034,47.7188,-122.177,1650,6014,416.0
3.0,1.0,1090,8520.0,1.0,0,0,3,7.0,1090,0,1967,0,98003,47.3364,-122.307,1190,8520,190.0
3.0,1.5,1010,10000.0,1.0,0,0,4,7.0,1010,0,1973,0,98003,47.2881,-122.294,2420,34637,212.0
3.0,2.5,2040,9765.0,2.0,0,0,3,8.0,2040,0,1985,0,98023,47.309,-122.349,2350,10150,325.9
3.0,3.5,2270,4088.0,2.0,0,0,3,8.0,1880,390,1996,0,98136,47.5356,-122.384,1760,5425,560.0
3.0,2.5,1730,5799.0,2.0,0,0,4,7.0,1730,0,1987,0,98030,47.3499,-122.177,1710,6490,275.0
4.0,2.5,2480,15411.0,2.0,0,2,3,8.0,2480,0,1994,0,98059,47.5379,-122.16,2940,14679,665.0
4.0,3.5,3480,7232.0,2.0,0,0,3,9.0,2580,900,1926,2010,98144,47.5859,-122.291,2380,5642,1505.0
4.0,2.0,1720,2410.0,1.0,0,0,3,7.0,970,750,1930,2006,98106,47.5252,-122.361,1160,1404,375.0
3.0,1.75,1570,6975.0,1.0,0,0,3,7.0,1040,530,1979,0,98126,47.5137,-122.37,1280,7813,359.95
4.0,2.75,3527,7200.0,2.0,0,0,3,7.0,3527,0,2005,0,98198,47.3823,-122.3,2490,7200,340.0
2.0,1.0,840,8100.0,1.0,0,0,4,7.0,840,0,1948,0,98177,47.7019,-122.366,1100,8220,401.0
2.0,1.75,1950,10766.0,1.0,0,3,4,6.0,1160,790,1952,0,98166,47.4504,-122.377,1780,11721,669.0
4.0,2.5,1980,6568.0,2.0,0,0,3,8.0,1980,0,2004,0,98052,47.704,-122.101,2310,6496,638.5
2.0,1.5,1620,3760.0,2.0,0,0,5,7.0,1170,450,1924,0,98144,47.6012,-122.291,2130,4000,545.0
4.0,1.0,1980,7015.0,1.0,0,0,3,7.0,1260,720,1973,0,98034,47.7204,-122.18,1570,7626,524.0
5.0,3.75,3530,13260.0,2.0,0,0,3,10.0,3530,0,2013,0,98040,47.5761,-122.205,3340,13260,1610.0
2.0,1.0,1260,4800.0,1.0,0,0,3,6.0,1100,160,1947,0,98126,47.5196,-122.376,1260,2435,280.0
4.0,2.5,2120,10841.0,1.0,0,0,4,8.0,1500,620,1979,0,98006,47.556,-122.156,3130,10950,828.0
3.0,1.75,1360,10573.0,1.0,0,0,4,7.0,1360,0,1984,0,98023,47.2983,-122.374,1580,8280,223.0
4.0,3.5,3100,2261.0,2.0,0,2,3,9.0,2250,850,1981,0,98033,47.6512,-122.202,2660,2000,1289.0
2.0,2.0,2370,155130.0,1.0,0,0,3,7.0,2370,0,1970,0,98019,47.7388,-121.972,1860,14475,750.0
2.0,1.0,1460,9207.0,1.0,0,0,3,7.0,1210,250,1947,0,98125,47.7195,-122.287,1500,6898,430.0
4.0,1.75,1980,10800.0,1.0,0,0,5,6.0,990,990,1948,0,98040,47.5768,-122.222,2180,10800,711.0
4.0,2.5,1930,7014.0,2.0,0,0,3,8.0,1930,0,1994,0,98042,47.3921,-122.163,1990,7920,310.0
5.0,1.75,3700,9140.0,1.0,0,0,3,8.0,1850,1850,1957,0,98178,47.5086,-122.258,2190,6720,415.0
4.0,2.5,1970,6600.0,2.0,0,0,3,7.0,1970,0,1987,0,98030,47.3491,-122.168,1970,7682,274.9
3.0,3.0,2470,36445.0,2.0,0,0,4,8.0,2470,0,1980,0,98027,47.4661,-121.997,2310,35350,525.0
3.0,1.0,1180,32214.0,1.0,0,0,3,7.0,1180,0,1952,0,98092,47.3313,-122.198,2300,13714,179.5
3.0,1.0,1280,2580.0,1.5,0,0,3,8.0,1280,0,1910,2014,98115,47.6727,-122.32,1410,3150,478.0
3.0,1.75,1380,7350.0,1.0,0,0,3,7.0,990,390,1981,0,98042,47.369,-122.093,1660,8400,195.0
4.0,3.0,2740,10925.0,1.0,0,0,3,8.0,1670,1070,1980,0,98058,47.4538,-122.125,2330,9940,385.0
3.0,2.75,2020,9505.0,1.0,0,0,3,7.0,1260,760,1969,0,98011,47.7399,-122.197,2080,11901,401.0
4.0,2.5,2835,6598.0,2.0,0,0,3,8.0,2835,0,2002,0,98038,47.3878,-122.034,2770,6969,522.0
4.0,1.75,1520,14417.0,1.0,0,0,4,7.0,1520,0,1968,0,98065,47.526,-121.809,1600,10716,330.0
3.0,2.5,2190,4882.0,2.0,0,0,3,9.0,2190,0,1999,0,98155,47.7641,-122.306,2190,7055,503.0
5.0,1.75,1680,8400.0,1.0,0,0,4,7.0,1680,0,1979,0,98003,47.3035,-122.307,1800,8550,175.0
4.0,3.5,3915,6364.0,2.0,0,0,3,9.0,3915,0,2014,0,98053,47.6844,-122.016,3830,6507,963.99
5.0,2.0,1720,9972.0,1.0,0,0,4,8.0,1720,0,1951,0,98004,47.6368,-122.218,2700,9023,845.0
2.0,1.0,670,4500.0,1.0,0,0,3,5.0,670,0,1905,0,98108,47.5271,-122.326,1210,4500,157.5
2.0,3.0,1790,1709.0,2.0,0,0,3,7.0,1400,390,2001,0,98144,47.5926,-122.296,1460,1462,450.0
4.0,1.75,2440,11793.0,1.0,0,4,3,8.0,1420,1020,1950,0,98115,47.6807,-122.267,2500,8028,925.0
2.0,1.0,920,5029.0,1.0,0,0,4,7.0,920,0,1938,0,98115,47.6726,-122.265,1230,5029,600.0
4.0,1.0,1680,4087.0,1.5,0,0,3,7.0,1680,0,1911,0,98103,47.6667,-122.337,1740,3745,709.0
5.0,3.75,3290,6480.0,2.0,0,0,5,10.0,2190,1100,1938,0,98199,47.653,-122.415,2010,7639,1385.0
3.0,2.5,2120,6840.0,1.0,0,0,3,7.0,1220,900,1984,0,98092,47.278,-122.145,1820,8200,248.0
3.0,1.0,910,6630.0,1.0,0,0,4,6.0,910,0,1912,0,98103,47.6947,-122.346,950,5100,245.0
2.0,1.0,1000,4776.0,1.0,0,0,4,6.0,1000,0,1942,0,98108,47.5619,-122.315,1500,4800,332.0
3.0,2.5,2340,4273.0,2.0,0,0,3,7.0,2340,0,2002,0,98065,47.5362,-121.878,2400,4624,459.95
3.0,2.0,1180,1800.0,2.0,0,2,3,8.0,1180,0,1994,0,98122,47.6168,-122.301,1500,1948,425.0
3.0,2.25,2080,50965.0,1.0,0,0,3,8.0,1590,490,1979,0,98077,47.7506,-122.063,2270,51836,460.0
6.0,2.5,3760,12978.0,1.0,0,0,3,9.0,2360,1400,1967,0,98117,47.6976,-122.381,2300,7362,838.3
3.0,2.5,1480,7200.0,2.0,0,0,5,7.0,1480,0,1995,0,98010,47.3126,-122.023,1350,7200,256.0
3.0,2.75,3060,13554.0,2.0,0,0,3,10.0,3060,0,1984,0,98006,47.5609,-122.106,3060,11455,864.0
4.0,3.5,3070,4440.0,2.0,0,0,3,9.0,2030,1040,1922,2007,98116,47.5732,-122.411,1780,4800,900.0
3.0,1.0,1170,7560.0,1.0,0,0,3,6.0,1170,0,1958,0,98058,47.4514,-122.178,1170,7560,145.6
5.0,3.0,2900,6730.0,1.0,0,0,5,8.0,1830,1070,1977,0,98115,47.6784,-122.285,2370,6283,865.0
3.0,2.25,2210,8000.0,2.0,0,0,4,8.0,2210,0,1969,0,98023,47.3085,-122.381,1990,8000,250.25
4.0,2.0,1440,7641.0,1.0,0,0,4,5.0,1440,0,1943,0,98056,47.508,-122.183,1440,7750,162.0
4.0,1.75,1980,7350.0,1.0,0,0,3,7.0,1430,550,1973,0,98034,47.7088,-122.202,1870,7920,450.0
4.0,2.75,2060,21344.0,1.0,0,0,2,8.0,1460,600,1978,0,98005,47.5934,-122.154,2060,16088,675.5
3.0,2.25,2420,5304.0,1.5,0,0,5,7.0,1640,780,1947,0,98115,47.6765,-122.285,1560,5304,697.0
3.0,3.25,3440,4080.0,2.0,0,0,3,9.0,2560,880,2005,0,98105,47.6644,-122.28,3110,4080,1324.05
3.0,1.75,1600,16510.0,1.0,0,0,3,8.0,1600,0,1984,0,98052,47.6601,-122.135,1510,10407,490.0
3.0,2.25,2210,5742.0,1.0,0,0,3,8.0,1460,750,1951,0,98115,47.6891,-122.318,1900,4590,590.0
4.0,1.75,2250,16000.0,1.0,0,0,3,8.0,1450,800,1957,0,98023,47.3303,-122.351,1930,16000,280.0
2.0,1.0,1680,6500.0,1.0,0,0,4,7.0,1140,540,1941,0,98136,47.55,-122.388,1610,6500,515.0
3.0,1.0,1140,5395.0,1.0,0,0,4,7.0,1010,130,1909,0,98115,47.6782,-122.306,1700,5376,576.0
3.0,1.75,1430,10574.0,2.0,0,0,3,7.0,1430,0,1981,0,98011,47.7668,-122.218,1900,10450,375.0
3.0,1.0,1440,7107.0,1.0,0,0,4,7.0,1000,440,1980,0,98052,47.6968,-122.124,1540,7140,478.0
3.0,1.0,1670,5200.0,1.0,0,0,5,7.0,1030,640,1977,0,98042,47.3659,-122.092,1620,6696,282.0
4.0,4.5,3080,10550.0,2.0,0,3,3,8.0,1940,1140,1976,2007,98040,47.5806,-122.244,2780,10550,1400.0
